ImageName,Description,agreeableness,anger,anticipation,arrogance,disagreeableness,disgust,fear,gratitude,happiness,humility,love,optimism,pessimism,regret,sadness,shame,shyness,surprise,trust,neutral
57728284edc2cb3880f80160.jpg,"Serenata A&#231;oriana.  The image is a painting featuring a man lying on the ground, possibly dead or unconscious. The man is wearing a red shirt, and there is a bird perched on his chest. The painting also includes a boat and a person standing nearby, possibly a woman. The scene appears to be set in a beach or coastal area. The painting captures a sense of tranquility and serenity, with the man lying on the ground surrounded by the natural elements of the beach.",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
57727d74edc2cb3880e7cbb6.jpg,"Portrait of Louis II of Hungary.  The image features a woman with long, red hair, wearing a brown dress. She is looking directly at the camera, giving the impression of a close-up shot. The woman appears to be wearing a necklace, adding to her elegant appearance. The overall scene is reminiscent of a painting, with the woman as the focal point.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57728503edc2cb3880ffb816.jpg,"L&#39;&#233;l&#233;phant indien.  The image features a painting of a horse, a bird, and a skull. The horse is positioned in the center of the painting, while the bird is perched on the left side. The skull is located on the right side of the painting. The scene is set in a garden, with a vase and a potted plant visible in the background. The painting is displayed on a wall, showcasing the artist's creative vision.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57727dd7edc2cb3880e90b9f.jpg,"Winter Scene.  The painting depicts a lively scene of people walking across a frozen river. There are numerous individuals scattered throughout the image, some closer to the foreground and others further back. 

A boat is present in the scene, floating on the frozen river. The boat is located towards the center of the image, with people around it, possibly preparing to board or disembark. The overall atmosphere of the painting is one of adventure and exploration, as the people navigate the icy terrain.",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
577279d2edc2cb3880dc86f2.jpg,"The Steer (The Bull).  The image features a cow lying down on the ground, surrounded by a lush green environment. The cow appears to be resting or sleeping, with its head on the ground. The scene is set in a forest, with trees and plants surrounding the cow. The cow's position and the surrounding environment create a serene and peaceful atmosphere.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57727218edc2cb3880c40aa9.jpg,"The human condition.  The image features a painting of a beach scene, with a large painting frame in the foreground. The painting is set on a red carpet, giving the scene a vibrant and lively atmosphere. The painting itself is a beautiful representation of the beach, with the ocean and the sandy shoreline visible. The overall scene is a captivating blend of art and nature.",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
57727e48edc2cb3880ea5dea.jpg,"Alexandr Matveevich Dmitriev-Mamonov.  The image features a man wearing a blue coat and a cape, with a large, ornate cape draped over his shoulders. He is wearing a blue jacket and a blue shirt, giving him a regal appearance. The man is also wearing a tie, adding to his sophisticated look.

The man's hair is styled in a distinctive manner, and he has a mustache, which further enhances his unique and distinguished look. The painting captures the man's confident and distinguished demeanor, making him an impressive figure in the scene.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5772874cedc2cb388006d0f5.jpg,"Work.  The image is a close-up of a painting, which features a variety of colors and patterns. The painting appears to be a mix of abstract and impressionistic styles, with a focus on the color palette. The colors are vibrant and diverse, creating a visually engaging piece. The painting's subject matter is not immediately discernible, as it is a close-up of the artwork itself. Overall, the painting showcases a unique and captivating artistic expression.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728a95edc2cb38801198e7.jpg,"The Proposition.  The painting depicts a man and a woman sitting together at a dining table. The woman is reading a book, while the man is holding a knife and a lighter. The scene appears to be set in a dimly lit room, with a chair visible in the background. The man and woman seem to be enjoying each other's company, creating a warm and intimate atmosphere.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57728707edc2cb3880061571.jpg,"Luna de silencio.  The image is a painting of a person's head, possibly a woman, with a mix of brown and orange tones. The head is surrounded by a variety of objects, including a handbag, a bowl, and a spoon. The painting also features a bird, which is located near the top right corner of the image. The overall composition of the painting creates a unique and intriguing visual experience.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728661edc2cb3880042081.jpg,"Sprayed Picture.  The image features a large, black and white painting. The painting is divided into three distinct sections, each with a different color. The left section is black, the middle section is white, and the right section is black again. The painting appears to be a representation of a striped object, possibly a tie, with a yellow stripe in the middle. The artwork is displayed prominently, capturing the viewer's attention.",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
57727699edc2cb3880d1f809.jpg,"The Martyrdom of St. Stephen.  The image is a painting of a group of people gathered together. They are standing in front of a wall, with some of them appearing to be looking up at the sky. The people are of various sizes and are spread throughout the painting.

In the background, there is a bird flying, adding a sense of movement and life to the scene. The painting captures the essence of a social gathering, with people interacting and enjoying each other's company.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
57728508edc2cb3880ffc013.jpg,"Rayons du soir.  The image depicts a serene scene of several boats floating on a body of water, likely a lake. The boats are of various sizes and are scattered throughout the scene. Some boats are closer to the foreground, while others are further away, creating a sense of depth in the image.

There are several people in the scene, with some standing on the boats and others nearby. They seem to be enjoying their time on the water, possibly engaging in leisure activities or simply taking in the beautiful surroundings.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
577284e5edc2cb3880ff3516.jpg,"All Souls&#39; Day.  The image depicts a group of people gathered around a fire. There are at least five people in the scene, with some standing closer to the fire and others further away. The people appear to be enjoying the warmth and company of the fire.

The fire itself is located in the center of the image, with the people surrounding it. The scene is set in a forest, with trees visible in the background. The overall atmosphere of the painting suggests a sense of community and togetherness.",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
57727b78edc2cb3880e18f04.jpg,"Horse Attacked by a Lion.  The image features a painting of a lion and a horse, with the lion seemingly attacking the horse. The horse is positioned on the left side of the painting, while the lion is on the right side. The horse appears to be trying to defend itself from the lion's attack. The painting captures the intense moment between the two animals, creating a dramatic scene.",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
577278e1edc2cb3880d95432.jpg,"After Luncheon.  The image features a woman sitting at a dining table, wearing a purple dress. She is positioned near a window, which allows natural light to illuminate the scene. The table is set with a variety of items, including a wine glass, a cup, a bowl, and a spoon. There is also a vase placed on the table, adding to the overall ambiance of the scene.",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
57727e83edc2cb3880eb0ddb.jpg,"Musicians and teaches Carriers.  The image depicts a large group of people gathered together, possibly for a parade or a celebration. The people are standing close to each other, and some of them are holding flags. The flags are of various sizes and are being held by the individuals in the crowd. The scene is lively and full of energy, as the people come together to enjoy the event.",0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
577280fcedc2cb3880f30f81.jpg,"Still Life.  The image features a table with a variety of vases and bowls placed on it. There are three vases, with one being larger and more prominent than the other two. Additionally, there are three bowls, with one being larger than the other two. The table appears to be a dining table, and the arrangement of the vases and bowls creates an aesthetically pleasing display.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57726e7aedc2cb3880b7448a.jpg,"Portrait of Dante.  The image features a man wearing a red robe, with a white lace on his head. He is looking off to the side, possibly at something interesting or important. The man's attire and the way he is dressed give the impression that he might be a religious figure or a leader in some capacity. The overall scene is quite captivating and intriguing.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57727f2dedc2cb3880ed5f69.jpg,"A Park at Night.  The image is a painting of a dark forest at night. The trees are bare, and the scene is illuminated by a street light. The light casts a warm glow on the trees, creating a serene atmosphere. The painting captures the essence of a quiet, peaceful night in the woods.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57727f3eedc2cb3880ed755b.jpg,"Untitled (Yellow).  The image features a large painting with a variety of colors and shapes. The painting is divided into two distinct sections, with one section featuring a yellow background and the other section having a white background. 

There are several oranges scattered throughout the painting, with some placed in the yellow section and others in the white section. The oranges are of different sizes and are positioned in various locations within the painting. The overall effect is a vibrant and visually engaging artwork.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
58d10333edc2c94f902fbc77.jpg,"Bread.  The image features a large, round loaf of bread, possibly a challah, sitting on a table. The loaf is prominently displayed in the center of the image, with a close-up view of its texture and details. The loaf appears to be a focal point in the scene, possibly representing a traditional or cultural aspect of the artwork.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57727d4eedc2cb3880e73cda.jpg,"The Rape of the Sabine Women.  The image is a painting or drawing of a group of people, possibly depicting a scene from ancient Greece. There are at least 12 people in the scene, with some of them engaged in a fight or a wrestling match. The people are spread out across the image, with some standing closer to the foreground and others further back.

The painting captures the intensity of the moment, with some individuals holding weapons, such as a sword, while others are in the midst of the action. The overall atmosphere of the image suggests a lively and dynamic scene.",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
57727c4bedc2cb3880e41335.jpg,"The Kiss.  The image features a large, intricately carved stone statue. The statue is positioned in the center of the scene, with its back facing the viewer. The carved details on the stone statue give it a unique and artistic appearance. The statue appears to be a focal point in the image, drawing attention to its craftsmanship and the skill involved in creating such a piece.",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
57727af3edc2cb3880e04523.jpg,"A Boat Beached in a Port at Low Tide.  The image features a large boat sitting in a body of water, possibly a lake. The boat is covered in white cloth, giving it a unique appearance. The boat is surrounded by a few other boats, with one boat located to the left and another boat situated to the right. The scene appears to be a painting, capturing the essence of the boat and its surroundings.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
577285e5edc2cb3880026485.jpg,"Selbstport&#228;t.  The image features a man wearing shorts, standing in front of a staircase. He appears to be looking down, possibly at the stairs or the ground below. The man is the main focus of the scene, and his posture suggests that he might be contemplating something or preparing to take a step. The staircase is located in the background, and the man's presence in the scene creates a sense of depth and perspective.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5772800fedc2cb3880eff649.jpg,"The Dylan Painting.  The image is a black and white painting, possibly a collage or a drawing, featuring a large, empty space. The background is a dark shade, and the foreground is lighter, creating a contrast between the two areas. The overall effect is a visually striking and artistic piece.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728904edc2cb38800c71a4.jpg,"Untitled.  The image features a unique and artistic light fixture, which appears to be a combination of a light bulb and a vase. The light bulb is positioned at the top of the vase, creating an interesting visual effect. The vase itself is black, and the light bulb is red, adding a pop of color to the scene. The light fixture is placed on a wooden table, which serves as a base for the artistic piece.",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727279edc2cb3880c55548.jpg,"The Absinthe Drinker.  The image depicts a man and a woman sitting at a dining table in a restaurant. The woman is sitting on the left side of the table, while the man is on the right side. They are both enjoying their time together, with the woman holding a wine glass in her hand.

The dining table is set with various items, including a bottle, a cup, a bowl, and a spoon. There is also a chair placed near the table, and a handbag can be seen on the floor. The scene appears to be a cozy and relaxed atmosphere, with the couple sharing a meal and conversation.",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
57728298edc2cb3880f82115.jpg,"Green Triptych.  The image features a woman wearing a green bikini, standing in front of three different paintings of herself. The woman appears to be the main subject in each of the three paintings, showcasing her in various poses and outfits. The paintings are displayed in a way that highlights the woman's presence in each of them.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
57727c1aedc2cb3880e3773a.jpg,"A Philadelphia Anabaptist Immersion during a Storm.  The image depicts a crowd of people gathered around a body of water, possibly a river or a lake. Some of the people are standing, while others are sitting on a dock. The scene appears to be a mix of a religious gathering and a social event, as some people are dressed in religious attire, and others are dressed in more casual clothing.

There are several people in the scene, with some standing closer to the water and others further back. A few people are holding umbrellas, possibly to shield themselves from the sun or rain. The overall atmosphere of the image suggests a sense of community and shared experience among the people present.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57727a9bedc2cb3880df1a3d.jpg,"The Smokers or The Peasants of Moerdijk.  The painting depicts a lively scene of people gathered around a dining table. There are at least six people in the image, with some sitting and others standing. They are enjoying a meal together, with a variety of dishes and cups placed on the table.

In addition to the people and dishes, there are several bottles and cups scattered throughout the scene. A chair is also visible in the background. The atmosphere appears to be relaxed and social, with everyone engaged in conversation and enjoying each other's company.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5772847bedc2cb3880fdedd7.jpg,"Attack on Spanish Treasure Galleys, Portugal.  The image depicts a lively scene of several boats sailing in the ocean. There are at least nine boats visible in the picture, with some of them being quite large. The boats are scattered throughout the scene, with some closer to the foreground and others further in the background.

A group of people can be seen on the boats, enjoying the experience and the beautiful surroundings. There are at least 13 people visible in the image, with some of them standing closer to the boats and others further away. The overall atmosphere of the scene is one of excitement and adventure.",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
577286deedc2cb3880058258.jpg,"Bouquet de fleur.  The image features a vibrant and colorful painting of a flower arrangement. The painting is filled with various shades of green, yellow, and orange, creating a lively and eye-catching scene. The flowers are scattered throughout the painting, with some appearing closer to the viewer and others further away. The painting captures the essence of a beautiful garden, showcasing the artist's talent in creating a captivating and visually appealing piece of art.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728947edc2cb38800d343a.jpg,"Head in Black and Green.  The image features a woman with a green face, wearing a red shirt. She appears to be the focal point of the painting, with her face taking up a significant portion of the image. The woman's face is painted with a mix of green and red colors, creating a vibrant and unique appearance. The painting captures the essence of the woman's face, making it the main subject of the artwork.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5772849bedc2cb3880fe6dd3.jpg,"Split Band.  The image features a large, white canvas with a single line running horizontally through the center. The line is the only visible element on the canvas, creating a striking contrast against the white background. The simplicity of the line and the lack of any other details or colors make the piece minimalistic and visually striking.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728327edc2cb3880fa010d.jpg,"June Moon.  The image is a collage of four different pictures of a road at night. Each picture features a different perspective of the road, with the sun setting in the background. The road appears to be empty, and the night sky is visible in each picture. The collage captures the essence of the road at night, with the sun setting and the darkness of the night.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57728a66edc2cb388010f677.jpg,"The Eildon Hills and the Tweed.  The painting depicts a serene scene of a mountain lake with a rainbow in the sky. The rainbow is visible in the background, adding a touch of color to the otherwise natural landscape. 

There are several sheep scattered throughout the scene, grazing peacefully on the grass. A few people can be seen in the foreground, possibly enjoying the view or taking a break from their activities. The overall atmosphere of the painting is calm and picturesque.",0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
57726ff2edc2cb3880bc5477.jpg,"Patrocles.  The image features a naked man sitting on a red cloth, possibly a blanket or a sheet. He appears to be relaxed and comfortable in his naked state. The man's body is prominently displayed, with his back facing the viewer. The scene is set in a room with a rock wall in the background, adding to the overall atmosphere of the image.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
57727ee7edc2cb3880ec4fd6.jpg,"Terem Palace.  The image is a black and white drawing of a cityscape, featuring a large building with a dome on top. There are several people walking around the city, with some of them carrying backpacks. The people are scattered throughout the scene, with some closer to the foreground and others further in the background. The overall atmosphere of the drawing suggests a historical or vintage setting.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
57728984edc2cb38800de854.jpg,"The Seller of Cupids.  The image depicts a scene of women gathered around a dining table. One woman is sitting on a chair, while the other two women are standing nearby. The women appear to be engaged in conversation or a shared activity.

The dining table is set with various items, including a wine glass, a cup, a bowl, and a vase. There are also two chairs visible in the scene, one being occupied by the woman sitting and the other one being unoccupied. The overall atmosphere of the painting suggests a warm and friendly gathering among the women.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
57728751edc2cb388006d40d.jpg,"Work.  The image features a large, bright yellow circle, which appears to be a painting or a decorative element. The circle is the main focus of the scene, and it is surrounded by a yellow background. The overall effect is a vibrant and eye-catching display.",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
57728170edc2cb3880f467e9.jpg,"Yugen III.  The image features a painting with a black background. The main focus of the painting is a person, possibly a woman, who appears to be wearing a black dress. The person is depicted in the center of the painting, with a black and white color scheme. The painting also includes a knife, which is located towards the left side of the image. The overall composition of the painting creates a sense of depth and intrigue.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727685edc2cb3880d1d8e6.jpg,"Knight Errant (Self-Portrait).  The image is a painting of a person lying on the ground, possibly a man or a woman. The person appears to be wearing a suit and is positioned in a way that suggests they are either falling or lying down. The painting captures the person's body language and the overall scene.",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
57728789edc2cb3880076c1f.jpg,"Industrial Painting.  The image features a large, colorful painting that is displayed on a wall. The painting is made up of several smaller pieces, creating a visually appealing and diverse composition. The colors and patterns on the painting are vibrant and eye-catching, making it an interesting and captivating piece of art.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5772869fedc2cb388004d3b7.jpg,"The New Eve.  The image is a black and white painting featuring a woman standing on a red carpet. She is holding a cell phone in her hand. The woman is positioned in the center of the painting, and there are several other figures in the background, possibly representing a crowd or a gathering. The scene appears to be set in a city, with a few skyscrapers visible in the background.",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
57727cd5edc2cb3880e5e21b.jpg,"Lady Hamilton.  The image features a woman wearing a long dress, standing on a hill and holding a drum. She appears to be a warrior or a musician, possibly a goddess, as she plays her drum. The woman's long hair is blowing in the wind, adding a dynamic element to the scene. The overall atmosphere of the painting suggests a connection to nature and a sense of freedom.",0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
57728947edc2cb38800d345a.jpg,"Head of a Woman.  The image features a woman with a distinctive hairstyle, possibly a Mohawk. She is wearing a blue shirt and has a blue hat on her head. The woman appears to be looking at the viewer, possibly making a statement or expressing her individuality. The painting captures her unique appearance and style.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57728a4bedc2cb3880107797.jpg,"A hot day.  The painting depicts a man standing next to a horse-drawn carriage in a field. The man appears to be the driver of the carriage, and he is accompanied by a dog. The scene is set in a rural landscape, with a tree in the background.

There are two horses visible in the painting, one on the left side and the other on the right side of the carriage. The horses are pulling the carriage, which is carrying a load. The man and the dog are the main subjects of the painting, capturing the essence of a simple, rural life.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57727f1cedc2cb3880ecefd3.jpg,"Composition.  The image features a painting of a person flying through the air, surrounded by a lush, tropical environment. The person appears to be a woman, and she is captured in mid-flight, with her arms outstretched. The painting is set in a serene, natural landscape, with a body of water nearby.

There are several birds scattered throughout the scene, adding to the overall sense of nature and tranquility. The painting captures the essence of freedom and adventure, as the woman soars through the air, defying gravity and the boundaries of the earth.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727425edc2cb3880caefab.jpg,"The girls of Avignon.  The image is a painting featuring a group of naked women. They are posed in various positions, with some standing and others sitting or lying down. The women are spread across the painting, with some closer to the foreground and others further back. The painting captures the beauty and grace of the women, creating an artistic and captivating scene.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57727f1aedc2cb3880ecec81.jpg,"1950-K-No. 1.  The image features a white canvas with a few blue and orange paint splatters. The blue splatters are scattered across the canvas, while the orange splatters are more concentrated in the center of the painting. The combination of blue and orange colors creates a visually appealing contrast on the white background.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5772850bedc2cb3880ffc397.jpg,"Retrato de Sebastiana Merclein, su mujer.  The image features a woman with curly hair, wearing a white dress. She is looking directly at the viewer, giving the impression of being the focal point of the painting. The woman appears to be in a relaxed and comfortable state, possibly enjoying a moment of leisure. The painting captures her essence and the viewer's attention.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
57728758edc2cb388006da7a.jpg,"Casement to Infinity.  The image features a room with a window overlooking the ocean. The room is filled with various objects, including a skull, a brain, and a bird. The skull is placed on a table, while the brain is situated on a chair. The bird is perched on a nearby surface. The room also contains a clock, a book, and a vase, adding to the overall atmosphere of the space.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
577282f4edc2cb3880f958ac.jpg,"Deux Nuages.  The image features a small model of a house, with a tree in the background. The house is situated on a hill, and there is a small cloud in the sky above it. The scene is set in a town, with a few other houses visible in the background. The overall atmosphere of the image is calm and peaceful, showcasing a quaint and picturesque town.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57726f58edc2cb3880ba7503.jpg,"The Madhouse.  The image depicts a group of people gathered in a room, possibly a jail cell. There are at least 13 people in the scene, with some sitting and others standing. The people are engaged in various activities, such as playing with a knife, and some are sitting on the floor.

The room appears to be a mix of a jail cell and a living space, as there are multiple chairs and a dining table. The chairs are scattered around the room, with some closer to the people and others further away. The dining table is located in the middle of the room, surrounded by the people.

The overall atmosphere of the scene suggests a sense of community and camaraderie among the individuals, despite the confined space and the presence of a knife.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
57727f2dedc2cb3880ed5ec7.jpg,"Musica Ebbra.  The image features a painting of a person lying on the ground, possibly dead or in a state of distress. The person appears to be the main focus of the painting, with their body occupying a significant portion of the scene.

In the background, there is a guitar, which adds an interesting element to the painting. The guitar is positioned towards the top right corner of the image, and it appears to be a part of the overall composition. The painting seems to convey a sense of emotional turmoil or a dramatic event.",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
57727d75edc2cb3880e7ccde.jpg,"Landscape with the Flight.  The image depicts a picturesque scene of a group of people walking down a dirt road, surrounded by a beautiful landscape. The road is located in a valley, with mountains in the background. The people are walking in a line, with some of them carrying backpacks.

In the scene, there are also several horses, with one horse located near the center of the image and two more horses closer to the right side. The presence of horses and people walking together suggests a possible outdoor activity or a journey through the valley.",0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
57728a67edc2cb388010f875.jpg,"San Joaqu&#237;n y Santa Ana.  The image depicts a painting of a man and a woman, possibly a religious scene. The man is wearing a red robe, and the woman is wearing a red robe as well. They are both sitting on the ground, with the man on the left and the woman on the right.

In the background, there is a building, possibly a church or a castle, which adds to the religious or historical context of the painting. The overall atmosphere of the painting suggests a sense of spirituality or a connection to a higher power.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
57727fe3edc2cb3880ef5be8.jpg,"Springtime in Washington.  The image features a large, colorful circle with a vibrant design. The circle is made up of many small squares, each with a different color. The circle is divided into sections, with each section having a different color and pattern. The overall effect is a visually striking and vivid display.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
577271d8edc2cb3880c2edf6.jpg,"Battle of Fontenoy-en-Puisaye in 841.  The image depicts a large group of people, possibly knights, engaged in a battle on horseback. There are at least 13 people visible in the scene, some of them riding horses while others are on foot. The horses are scattered throughout the image, with some closer to the foreground and others further back.

The people in the scene are equipped with swords, with at least 11 swords visible in the image. The swords are held by the people in various positions, some closer to the foreground and others further back. The overall atmosphere of the painting suggests a historical or fantasy setting.",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57727fa5edc2cb3880eeae48.jpg,"Light Depth.  The image features a long, narrow room with a hardwood floor. Along the floor, there is a row of colorful, flowing fabric pieces, possibly curtains or scarves, hanging from the ceiling. The room appears to be a gallery or a display area for these artistic pieces. The arrangement of the fabric pieces creates an interesting and visually appealing display.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727da7edc2cb3880e86aac.jpg,"Ariccia near Rome.  The image features a woman standing in a forest, surrounded by a beautiful landscape. She appears to be enjoying her time in the woods, possibly taking a break from her journey. The woman is positioned near the center of the scene, with the forest stretching out in the background.

There are several birds scattered throughout the image, adding to the natural ambiance of the scene. The birds are located at various heights and distances, with some closer to the woman and others further away. The overall atmosphere of the painting is serene and peaceful, reflecting the tranquility of the forest.",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
57727fa2edc2cb3880eea904.jpg,"Aeroflower.  The image features a vibrant and colorful painting of a large, multi-colored insect. The insect is the main focus of the painting, occupying a significant portion of the scene. The painting is set against a backdrop of a forest, with trees and foliage visible in the background. The overall atmosphere of the painting is lively and captivating.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57726e81edc2cb3880b74f34.jpg,"Black and Violet.  The image features a vibrant and colorful painting of two faces, one on the left side and the other on the right side. The faces are surrounded by a variety of shapes and colors, creating a lively and engaging visual experience. The painting appears to be a modern art piece, showcasing the artist's creativity and skill in blending different colors and shapes to form a cohesive and captivating composition.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
577280c2edc2cb3880f261a5.jpg,"Composition.  The image features a vibrant and colorful painting, likely a modern art piece. The painting is filled with various shapes and colors, creating a visually engaging scene. The colors are rich and diverse, with a mix of red, yellow, and blue hues. The painting appears to be a close-up of the artwork, emphasizing the intricate details and patterns within the composition.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57727024edc2cb3880bd002a.jpg,"Madonna in Glory with the Child and Saints.  The image features a painting of a group of people, including a woman and a baby, who are depicted as if they are in the sky. The woman is holding the baby, and they are surrounded by other people, some of whom are also holding babies. The painting is quite detailed, with each person's features and expressions captured in the artwork. The overall scene appears to be a celebration or a gathering of people, with the woman and baby at the center of the painting.",0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0
577272dcedc2cb3880c6a79b.jpg,"Basket of Apples.  The image features a dining table with a variety of fruits and a bottle of wine. There are several apples, oranges, and a banana spread across the table. A bowl is also present on the table, possibly containing more fruit or other food items.

In addition to the fruits and wine, there are two sandwiches on the table, one located towards the right side and the other closer to the center. The scene appears to be a casual meal or gathering, with a mix of healthy foods and beverages.",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
57727990edc2cb3880dbc88a.jpg,"Portrait of a young woman.  The image features a woman wearing a white veil, which is covering her face. She is wearing a red dress and a white hat. The woman appears to be the main focus of the painting, with her face being the most prominent feature. The painting is set in a room, with a chair visible in the background. The overall atmosphere of the painting suggests a sense of mystery and intrigue.",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
57727dacedc2cb3880e8724b.jpg,"Gradiva.  The image features a woman lying on a stone bench, possibly in a park or a similar outdoor setting. She is wearing a yellow dress and appears to be resting or relaxing. The scene is set against a backdrop of a red wall, which adds a vibrant touch to the overall composition.

There are several books scattered around the scene, possibly indicating a reading or study session. Additionally, there are two potted plants in the image, one located near the woman and the other further away. The presence of these elements adds a sense of tranquility and leisure to the scene.",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
596f9062edc2c953f4a9cdf5.jpg,"Portrait de Sarah Bernhardt.  The image features a woman's face, possibly a portrait or a drawing, with her eyes closed. The woman's face is the main focus of the image, and her expression appears to be serene and peaceful. The image is in black and white, giving it a classic and timeless feel.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
